1A6696C94884890FCE78D88424A85B7C	Biopolymer Resin	바이오 폴리머 수지
E0B74D3648B6AF8C2075BE9A7080A9CE	Bread	빵
7480B25443495CFF4AD88086F7A40C07	Bread	빵
D9154DEA45481ABE52751896064E62DE	Carrot	당근
E26EB4AB44DD9AA8F3CE899C2AFB1D77	Carrot	당근
246A0784498BC0EBADDC59B8FA3D7E1D	Carrot Seed	당근 씨앗
42D9DA1645ED352E12B05A92BA08E3D0	Compost	퇴비
6B2CCE6B4263FB45581EBFB13ECE1578	Composter	퇴비통
66E50E2042969CA12E74C2A13A9F0B6D	Composter	퇴비통
B87F508D460C8AEA96B90E88B3A70608	Compute Module	계산 모듈
2DB63B76456FB5997C01CFA973E00DEE	Control Unit	제어 장치
30430B5245C4999564CE72AC32D88538	Control Unit	제어 장치
0152A7AB49B20052EFC604ADC04C9929	Control Unit	제어 장치
F0C8B8EF46BCA8D901F0CDB9780D1939	Control Unit	제어 장치
7512CB7E45C8095182A38CAE4D7E8E94	Cooked Food	조리된 음식
E0CED85446F8CDD9725BEE86D561E332	Cooking Hub	쿠킹 허브
D9FA3E794AC787FA8FB18DBAD7E7F8BD	CookingHub	쿠킹 허브
4B08225241DC87FC2991D190A6DB0D04	Corn	옥수수
FF2E3A81476517CC249B2EA9924E3C6D	Corn	옥수수
D2CA8763453CAD980A282FA65A7B4522	Corn Muffin	옥수수 머핀
25462BD54DC50A69B00960972603FCB9	Corn Muffin	옥수수 머핀
E589BB3A45BF0F71DAF5E391593F691F	Corn Seed	옥수수 종자
345150DB49B11446092A288744544DB8	Corn, can be eaten raw or used to make corn bread.	옥수수는 날것으로 먹거나 옥수수빵을 만드는데 사용될 수 있습니다.
20944611443C9D8F731D559D6B883F01	Cost	비용
A44ED2AD4210617C5902B5900EA5C496	Cotton	면
1986E81341EEC6E175CEEBB560376F4D	Cotton	면
F04BBE5B4230F508881FE096338D4577	Cotton Fabric	면 원단
9405FC934077DDCCC06A07B53DFDA141	Cotton Seed	면 씨앗
F4442F3B46A5BD81F3A1769FEB76CE09	Crop Stabiliser	작물 안정기
CFB4B42C46E0B1FD190F119F7A617FBF	Dodad Thingy	도다드 Thingy
51BB72A644469BDAC2D7C39518D1EB77	Doggo Cage (Empty)	도고 케이지(비어 있음)
1E6CF5F6459A2FC74D263DB1E644F356	Doggo Cage (Empty)	도고 케이지(비어 있음)
D4E5A5B54DA723B55F3C53992FA23754	Doggo Cage (Empty)	도고 케이지(비어 있음)
04FB245D4ED7DE76AD54658934AD1108	Doggo Cage (Full)	도고 케이지(꽉 참)
5D99D993443488CF0CF98A96177468C3	Doggo Cage (Full)	도고 케이지(꽉 참)
0462C4E44C0617240E55809D87C42F2B	Doggo Cage (Full)	도고 케이지(꽉 참)
15C3B1B44B8BC3A0F5D8AD83269F31C7	Doggo Cages	도고 케이지
381DEEBF42DA573BEF36219DC1F654D4	Doggo Chow	도고 음식
5143A7DE4D3CB26578CAEEAC8993113D	Doggo Chow	도고 음식
B2795CFF4FE4490B9404D39BFF6DE950	Doggo Chow	도고 음식
922A8D6A4DB99382AD44F4B964E4BFDE	Doggo House	도고 하우스
29C51AC2490A799BF7F7B1A7F9C8A776	Doggo House	도고 하우스
AF8E12FB41F493C6FCAF14BC62AF7D07	Doggo House	도고 하우스
1F5E61A34FCD2688A65940A511682B5A	Dropping this produces squash (not really)	이것을 떨어뜨리면 스쿼시가 생성됩니다(별로 그렇지 않습니다)
CA38E3CC4F1CC14F55C243896DBBC546	Dust Prevention	먼지 방지
3927E3D24C931C8FF810F3B98A73A8BC	Enriched Apple	농축된 사과
531999A3422E62BFAFFE569A969F2836	Enriched Banana	농축된 바나나
F183579845AFA47A32905B81947EB7F6	Enriched Carrots	농축된 당근
762EB5444009224145A249BE6846D5F6	Enriched Corn	농축된 옥수수
9C166F704B141CBD9B453FA7C0CEB8B3	Enriched Cotton	농축된 면
86EEF76F4350D536AF33BC8FDAA869E2	Enriched Crops	농축된 작물
C79C632546559B4687B0C2B2C8597758	Enriched Crops 1	농축된 작물 1
F2D7C99C4A163C1D125687BC389B28DC	Enriched Crops 1	농축된 작물 1
5DB3F3774585CBAED545DF91A69EDABD	Enriched Potato	농축된 감자
FBAB801249CA05227B64E7ACA7E50D33	Enriched Processed Flowers	농축 가공된 꽃
CF93AA654BE47FCF9E779495F363E2A7	Enriched Processed Flowers	농축 가공된 꽃
DD3AC4DC441750C436735CB1D22CC8D0	Enriched Pumpkin	농축된 호박
3E1FBC7249BDE922F17E25B2592A3AFF	Enriched Wheat	농축된 밀
2536FA054140FE7EC99377906AC11012	Enriched Yosse Berry	농축된 요세 베리
CBC9521C473B0F025F5C8A8047DA0D0E	Expert Farmer	전문 농업
BDDAD4B14DBBB67DF99AB9B764768DAF	Expert Farmer	전문 농업
D4236D284ADF0B38A9C99792E4FBEE73	Extraction Progress:	추출 진행률:
C43BB91C46F8E7B4D89E87AEBCBDB31A	FF Unlock for Patreons	Patreons를 위한 FF 잠금 해제
229A6B9D46DF262A96646DA8A6A812E1	Farmer's Inhaler	농부의 흡입기
1E2B65864C4C89DF7D7FEBBF65CC09A1	Farming Platform	농사 플랫폼
9F73841D46FF74B0261653862152A6D9	Farming Platform Mk1	농사 플랫폼 Mk1
F1D01624418065EC0A6C94B6B236A16F	Farming Platform Mk1	농사 플랫폼 Mk1
01C0D9794AD73FA5096B60BE8EFE3590	Farming Platform Mk1	농사 플랫폼 Mk1
5165954D42E3DA0280CEE9A67716A059	Farming Platform Mk1 can house 1x Farming Plot (All variants) With the restriction of no fluid inputs on this platform only the Crop Plot & Flower plot will work on this platform.	농사 플랫폼 Mk1은 농업 용지 1개(모든 변형)을 수용할 수 있습니다. 이 플랫폼에서는 유체 입력이 제한되므로 Crop Plot & Flower Plot만 이 플랫폼에서 작동합니다.
5E6735554A2491D9823FA5BCBEEA872F	Farming Platform Mk2	농사 플랫폼 Mk2
B8A989364A066711202F84A1F87E4B4E	Farming Platform Mk2	농사 플랫폼 Mk2
F51E68654DFB21B3B84C9EA5644FF80A	Farming Platform Mk2 can house 4x Farming Plots (All variants).	농사 플랫폼 Mk2는 농업 용지 4개(모든 변형)을 수용할 수 있습니다.
C5ECBBF341CD67E75226528F314F216E	Farming Platform Mk3	농사 플랫폼 Mk3
A6E625A7471A094B971AD4B972FD0524	Farming Platform Mk3	농사 플랫폼 Mk3
21732AA24BBE6BBBB9362487C6BA53A4	Farming Platform Mk3 can house 9x Farming Plots (All variants).	농사 플랫폼 Mk3는 농업 용지 9개(모든 변형)을 수용할 수 있습니다.
0923079441D3A2D284F5528BEB14B803	Farming Plot	농지
BC989F1F447574CF4D87639AD324A7CB	Farming: Modules	농업: 모듈
A3FBC46649B00137F6D9F48A0A43051C	Farming: Platforms	농업: 플랫폼
643CFD3547BD5DB5E5C19888916E89A7	Farming: Plots	농업: 농지
3BEAF2D84245E00E4514729A5A369ECD	Farming: Production Buildings	농업: 생산 건물
966FB3C74F848A22D636E0839F54D018	Fertilised Apple	비옥한 사과
9714A55A4AB2D7AF5051ADA080BE5ED1	Fertilised Dirt	비옥한 흙
3BB9317F4C77BDA46E78179A5C9C6B08	Fertilised Dirt	비옥한 흙
AFB391734DF390817F6A7C834DA25948	Fertilised Pumpkin	비옥한 호박
9AA62AD047854AA6351EBE8DEC7452B3	Fertiliser Buildings	비옥한 건물
54FD32B445D6D507E588F89A1A19575B	Fertiliser Buildings	비옥한 건물
79E6557B431FFCE73CAFEB8926FAB6EE	Fertilized Banana	비옥한 바나나
EDFD57B7488A99E55F886D851F2CE911	Fertilized Carrots	비옥한 당근
CF63676A442A8468D19403B489448000	Fertilized Corn	비옥한 옥수수
9F088F00478FBADCC4E1629ECD764997	Fertilized Cotton	비옥한 면
3944DD36449949286364E78E463242BB	Fertilized Crops 1	비옥한 작물 1
1401C656403C5C1B5152618BA5FA536F	Fertilized Crops 2	비옥한 작물 2
FA6226224D8E5648A80962A63AF06E56	Fertilized Potato	비옥한 감자
A7B9F19042CDB21B01A10BB20FC13D2B	Fertilized Pumpkin	비옥한 호박
CC3BF0F34E5AC3472C156AA048C0D536	Fertilized Wheat	비옥한 밀
ACFACE57475DE7450F61348252618E45	Fertilized Yosse Berry	비옥한 요세 베리
A6AE0A1A4C591F163525A8815D711F20	Fertilizer	비료
9CEBF0114607731F51CBA183E7A334CB	Fertilizer	비료
A2D09CE94C58696CE42A76A14EE3423A	Ficsit Farming	Ficsit 농업
5E912B4E414AAE953935A3970EF83150	Ficsit Farming Misc	Ficsit 농업 기타
6BE40B3E4BA7B6EB62DEA2B91C5CC119	FicsitFarming	Ficsit 농업
B477C9E9430C2D2A4FADC88D63DFE74A	Flower Plot	꽃 농지
729668C14DFF0616C6C640A84D7F8320	Flower Plot	꽃 농지
E78B6AA843C3029BEAA99099AF5AB203	Flower Seed	꽃씨
8372044B454A4ED11E2C35B91ED720D5	Fluid Discharge	유체 방출
36F772374636341DF29FF086B228F217	Generator	발전기
884BAFB3499483853C65F5B457E150E1	Greenhouse	온실
D176309C4771AF7B648209BAF7EE5924	Greenhouse Gas	온실가스
17F12EBD443D95AFCF65E4BF74A03DB2	Greenhouse Module	온실 모듈
101584984CBE6CE42638098438430D6B	Greenhouse Module	온실 모듈
E3452CE54D92E38D3906C68BE025EB59	Growth	성장
318E277546A1A7C2FCDC44A9F0463D9D	Harvester	수확기
BDFF49264A20E187F44B56AE065FFC97	Harvester Module	수확기 모듈
C9202CFD4C802F6BA596CD8185F6B71A	Harvester Module	수확기 모듈
7CFED72544E121B4C9051A88DC55EF4F	Head Chef	주방장
26010DBB4204559ACEAA238A9FE031DB	Head Chef	주방장
C39FE6B7412B00B4219C93A5151BF636	Hearty Bread!	푸짐한 빵!
4D482FEF4FA082DCDAA0FEA09196762F	INPUT	입력
C753262248D0654348905AAF8285376F	IO	IO
E90FDB224207F90CC0086CB4292C5B7A	Info	정보
A227EEE046377860BD7EC1904042721A	Insert dirt product to get turned into seeds. Ficsit R&D can not predict what seed will come out. and it seams seeds have a forum of rarity to the output.	씨가 되기 위해 흙 제품을 삽입하세요. Ficsit R&D는 어떤 씨앗이 나올지 예측할 수 없습니다. 그리고 seamsite는 그 결과에 대한 희귀한 포럼을 가지고 있습니다.
4A9033C6464A9AF97F6AA8B878AD085C	Irrigation	관개
B4FF9EB941E242AF58C8E6845E5C150B	Irrigation Module	관개 모듈
78355103452EC669025AF88AA579C6DC	Irrigation Module	관개 모듈
EC2D5CBB4FF30AC7D333EE97FBCDFA00	It has a yellow tint.	노란색입니다.
302B64534DE76306C0E760965C1F0DF0	It's a jar of dirt..\n\nCan extract to different seeds\n\n- Apple\n- Banana\n- Flower\n- Potato	흙이 담긴 병입니다..\n\n다양한 씨앗을 추출할 수 있습니다\n\n- 사과\n- 바나나\n- flower\n- 감자
79AB65A5400FA77912F0C2B2F1A7CE5F	It's a jar of dirt..\n\nCan extract to different seeds\n\n- Wheat\n- Carrot\n- Corn\n- Potato	흙이 담긴 병입니다..\n\n다양한 씨앗을 추출할 수 있습니다\n\n- 밀\n- 당근\n- 옥수수\n- 감자
CA967F064EC5F00FAA9C40A7F72775B8	It's a jar of dirt..\n\nCan extract to different seeds\n\n- Yosse\n- Pumpkin\n- Mycelia\n- Cotton	흙이 담긴 병입니다..\n\n다양한 씨앗을 추출할 수 있습니다\n\n- yosse\n- 호박\n- 균사\n- 면
DABC8E3244A2FD0BFA1332B6DF3BA323	It's corny.	진부해요.
ED5686A042DA9908F0D2958949A9A95F	Item Name	항목 이름
D236BEB144040798AB658D9026368448	Its just a Banana	그건 그냥 바나나야
36F8085B4C208DB9A9D31F81296D5BF4	Jar Of Dirt	흙이 담긴 병
7FE3F28447428D15C05CBEAC60A53608	Jar Of Fertilized Dirt	비옥한 흙이 담긴 병
6422484C4021B895DA190997AA588EE0	Jar Of Wet Dirt	젖은 흙이 담긴 병
85016D7B4431750272C1BD9F40D6EFE0	Juicy Apples	즙이 많은 사과
5243E2E24FCBB7DB3A441D9CFB634171	Leaf Inspection	잎 검사
B13F30334BD516023002ADA88FCF169E	Magic berry muffin	매직베리 머핀
F2AFE0FE4366375BF131AEBEEFC066D4	Master Farmer	마스터 파머
B5630D09475267A1CF6D6AB8AEE21712	Master Farmer	마스터 파머
CD4EFE104FA34912F333A3856ED4CA78	Milestone Reached. Alternate Watered Crop recipes unlocked. Carrots, Potatoes, Pumpkins and Wheat can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 대체 물이 들어간 크롭 조리법의 잠금이 해제됩니다. 당근, 감자, 호박 그리고 밀은 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
60CEE3264BEF1978FF302CA13F67711B	Milestone Reached. Alternate Watered Crop recipes unlocked. Carrots, Potatoes, Pumpkins and Wheat can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 대체 물이 들어간 크롭 조리법의 잠금이 해제됩니다. 당근, 감자, 호박 그리고 밀은 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
61DBA5D24CB38B671B2078A4E1C9A5B6	Milestone Reached. Cooking Hub unlocked. Pioneers can now cook, bake, boil, blend, fry any crop into foods. In addition, to keep the pioneer morale value high Yossie Berry Muffins have been unlocked. You can now also craft doggo chow. Doggo Chow is used to feed your doggos so they don’t die a painful and agonizing death.	milestone reached. 쿠킹 허브 unlocked. pioneers can now cook, bake, boil, blend, fry any crop into foods. in addition, to keep the pioneer morale value high yossie berry muffins have been unlocked. you can now also craft 도고 음식. 도고 음식 is 당신의 개에게 먹이를 주는 데 사용됩니다 so they don’t die a painful and agonizing death.
36D5F92A4237BAF90C81849AFFA26962	Milestone Reached. Cooking Hub unlocked. Pioneers can now cook, bake, boil, blend, fry any crop into foods. In addition, to keep the pioneer morale value high Yossie Berry Muffins have been unlocked. You can now also craft doggo chow. Doggo Chow is used to feed your doggos so they don’t die a painful and agonizing death.	milestone reached. 쿠킹 허브 unlocked. pioneers can now cook, bake, boil, blend, fry any crop into foods. in addition, to keep the pioneer morale value high yossie berry muffins have been unlocked. you can now also craft 도고 음식. 도고 음식 is 당신의 개에게 먹이를 주는 데 사용됩니다 so they don’t die a painful and agonizing death.
B97EDEEC4361FACA5C3CEA8B1BCA7918	Milestone Reached. Corn, Wheat and Potatoes have been unlocked. These can be farmed in the crop plot. In addition, Flower Petal seeds have been unlocked. These can be used to grow flower petals in the flower plot. Note, The pioneer has to manually farm these crops until later tech for automated harvesting is unlocked.	마일스톤에 도달했습니다. 옥수수, 밀, 감자의 잠금이 해제되었습니다. 이것들은 경작지에서 경작될 수 있습니다. 또한, 꽃잎 씨앗의 잠금이 해제되었습니다. 이것들은 꽃밭에서 꽃잎을 기르는 데 사용될 수 있습니다.
9653788C4FFBCDE5AD867DB0BE3A7D53	Milestone Reached. Corn, Wheat and Potatoes have been unlocked. These can be farmed in the crop plot. In addition, Flower Petal seeds have been unlocked. These can be used to grow flower petals in the flower plot. Note, The pioneer has to manually farm these crops until later tech for automated harvesting is unlocked.	마일스톤에 도달했습니다. 옥수수, 밀, 감자의 잠금이 해제되었습니다. 이것들은 경작지에서 경작될 수 있습니다. 또한, 꽃잎 씨앗의 잠금이 해제되었습니다. 이것들은 꽃밭에서 꽃잎을 기르는 데 사용될 수 있습니다.
71C301D74909B439403A10B250F572EE	Milestone Reached. Crops can now use fertilizer for the increased speed boost of Potatoes, Carrots, Pumpkins and wheat growth.	마일스톤에 도달했습니다. 농작물은 이제 감자, 당근, 호박 및 밀 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다.
E52A52C74EA7F496BF5B2985F4DF4156	Milestone Reached. Crops can now use fertilizer for the increased speed boost of Potatoes, Carrots, Pumpkins and wheat growth.	마일스톤에 도달했습니다. 농작물은 이제 감자, 당근, 호박 및 밀 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다.
99AC2BA049AD51BF4D6618B0EC145CDD	Milestone Reached. Farming Platform Mk1, Crop Plot and Flower Plot unlocked. With these new buildings you can use them for the production of any form of crop and flower.	마일스톤에 도달했습니다. 농사 플랫폼 Mk1, 작물 재배지 및 꽃 재배지 잠금 해제. 이 새로운 건물들로 당신은 그것들을 어떤 형태의 농작물과 꽃의 생산에 사용할 수 있습니다.
2B886CDB4262CC462FD1C981C266B5CB	Milestone Reached. Farming Platform Mk1, Crop Plot and Flower Plot unlocked. With these new buildings you can use them for the production of any form of crop and flower.	마일스톤에 도달했습니다. 농사 플랫폼 Mk1, 작물 재배지 및 꽃 재배지 잠금 해제. 이 새로운 건물들로 당신은 그것들을 어떤 형태의 농작물과 꽃의 생산에 사용할 수 있습니다.
8B83B8AF4F6E55C55FBDC89BD60BAF2A	Milestone Reached. Farming Plot Mk2, the seed extractor, Tree Plot and irrigation module have been unlocked. The Farming Plot mk2 is an upgrade to allow a liquid input to be used by the irrigation module for better crop efficiency. The Tree Plot can be used to farm trees. In addition the Seed extractor can be used to automate the production of seeds, with the added ability to output 2 seeds of the same crop that was inserted. Note. The seed extractor can also accept any input of a biomass product for the output of a randomized seed.	마일스톤에 도달했습니다. 농지 mk2, 씨앗 추출기, 나무 농지 및 관개 모듈의 잠금이 해제되었습니다. 농지 mk2는 작물의 효율성을 높이기 위해 관개 모듈에서 액체 입력을 사용할 수 있도록 하기 위한 업그레이드입니다. 트리 농지은 나무를 경작하는 데 사용할 수 있습니다. 또한 씨앗 추출기를 사용하여 씨앗 생산을 자동화할 수 있으며, 삽입된 동일한 작물의 씨앗 2개를 출력할 수 있습니다. 참고. 씨앗 추출기는 또한 무작위 씨앗의 출력을 위한 바이오매스 제품의 모든 입력을 수용할 수 있습니다.
7F666576419950165D1500BB7BA299B7	Milestone Reached. Farming Plot Mk2, the seed extractor, Tree Plot and irrigation module have been unlocked. The Farming Plot mk2 is an upgrade to allow a liquid input to be used by the irrigation module for better crop efficiency. The Tree Plot can be used to farm trees. In addition the Seed extractor can be used to automate the production of seeds, with the added ability to output 2 seeds of the same crop that was inserted. Note. The seed extractor can also accept any input of a biomass product for the output of a randomized seed.	마일스톤에 도달했습니다. 농지 mk2, 씨앗 추출기, 나무 농지 및 관개 모듈의 잠금이 해제되었습니다. 농지 mk2는 작물의 효율성을 높이기 위해 관개 모듈에서 액체 입력을 사용할 수 있도록 하기 위한 업그레이드입니다. 트리 농지은 나무를 경작하는 데 사용할 수 있습니다. 또한 씨앗 추출기를 사용하여 씨앗 생산을 자동화할 수 있으며, 삽입된 동일한 작물의 씨앗 2개를 출력할 수 있습니다. 참고. 씨앗 추출기는 또한 무작위 씨앗의 출력을 위한 바이오매스 제품의 모든 입력을 수용할 수 있습니다.
E4694A594E95616A7BC89E8532D9E0C4	Milestone Reached. Farming Plot mk3 has been unlocked. Pioneers now have a larger platform for their farms.	마일스톤에 도달했습니다. 농지 mk3의 잠금이 해제되었습니다. 개척자들은 이제 농장을 위한 더 큰 플랫폼을 갖게 되었습니다.
EA790C3842522E2958872A93930F9F13	Milestone Reached. Farming Plot mk3 has been unlocked. Pioneers now have a larger platform for their farms.	마일스톤에 도달했습니다. 농지 mk3의 잠금이 해제되었습니다. 개척자들은 이제 농장을 위한 더 큰 플랫폼을 갖게 되었습니다.
F7DCF14A462CEE7FEAACCEAD08D9424F	Milestone Reached. Greenhouse Module Unlocked.With this new building the pioneer can speed up the growth of crops for better efficiency.	마일스톤에 도달했습니다. 온실 모듈 잠금 해제됨.이 새로운 건물로 개척자는 더 나은 효율을 위해 농작물의 성장을 가속화할 수 있습니다.
AFAE8A95426C1304E7E91983538CF6EE	Milestone Reached. Greenhouse Module Unlocked.With this new building the pioneer can speed up the growth of crops for better efficiency.	마일스톤에 도달했습니다. 온실 모듈 잠금 해제됨.이 새로운 건물로 개척자는 더 나은 효율을 위해 농작물의 성장을 가속화할 수 있습니다.
091EE0874AD11A570A93DDAB6B59B84B	Milestone Reached. More Alternate Watered Crop recipes unlocked. Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 더 많은 대체 물 작물 조리법이 잠금 해제되었습니다. 사과나무, 바나나 나무, 옥수수와 면화, 미셀리아 그리고 요시 베리는 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
5D0637C247A1318B021EA9B5E760BAF4	Milestone Reached. More Alternate Watered Crop recipes unlocked. Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry can now use water to speed up their growth rate.	마일스톤에 도달했습니다. 더 많은 대체 물 작물 조리법이 잠금 해제되었습니다. 사과나무, 바나나 나무, 옥수수와 면화, 미셀리아 그리고 요시 베리는 이제 물을 사용하여 성장 속도를 높일 수 있습니다.
66E2594145FDD3F7F36A9593B49B4E9F	Milestone Reached. More Cookable Foods unlocked. The pioneer can now craft more variants of the same food from different ingredients.	마일스톤에 도달했습니다. 더 많은 조리 가능한 음식이 잠금 해제되었습니다. 그 개척자는 이제 다른 재료로 같은 음식의 더 많은 변형을 만들 수 있습니다.
66236E4946C24E8137D20E8A91555583	Milestone Reached. More Cookable Foods unlocked. The pioneer can now craft more variants of the same food from different ingredients.	마일스톤에 도달했습니다. 더 많은 조리 가능한 음식이 잠금 해제되었습니다. 그 개척자는 이제 다른 재료로 같은 음식의 더 많은 변형을 만들 수 있습니다.
46F217934251BFFFEB47A9B17BDA2E89	Milestone Reached. More Crops can now use fertilizer for the increased speed boost of Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry growth	마일스톤에 도달했습니다. 더 많은 농작물이 이제 사과나무, 바나나나무, 옥수수와 면화, 미셀리아와 요시 베리 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다
2D7E9B5E43069173804A27AA8B7D7C14	Milestone Reached. More Crops can now use fertilizer for the increased speed boost of Apple Trees, Banana Trees, Corn and Cotton, Mycelia and the Yossie Berry growth	마일스톤에 도달했습니다. 더 많은 농작물이 이제 사과나무, 바나나나무, 옥수수와 면화, 미셀리아와 요시 베리 성장의 증가된 속도 향상을 위해 비료를 사용할 수 있습니다
95FC2E424D4A32B7A2E713BC8F7FE951	Milestone Reached. Mycelia Plot, Harvester and the composter have been unlocked. With these new buildings you can now automate the output of crops with the Harvester at the cost of power. In addition the Composter can be used to dump any pioneers remaining biomass similar products and crops for the output of fertilizer. Note: The Mycelia plot has also been unlocked for the automation of Mycelia Growth	마일스톤에 도달했습니다. 미셀리아 농지, 수확기, 작곡가의 잠금이 해제되었습니다. 이러한 새 건물을 통해 이제 전력 비용으로 수확기로 농작물의 생산량을 자동화할 수 있습니다. 또한 퇴비통는 비료의 생산을 위해 바이오매스 유사 제품 및 작물에 남아 있는 개척자를 덤프하는 데 사용될 수 있습니다. 참고: 균사 농지도 균사 성장 자동화를 위해 잠금 해제되었습니다
94D0B8D54F22663CE5F2F6B32DAE1B39	Milestone Reached. Mycelia Plot, Harvester and the composter have been unlocked. With these new buildings you can now automate the output of crops with the Harvester at the cost of power. In addition the Composter can be used to dump any pioneers remaining biomass similar products and crops for the output of fertilizer. Note: The Mycelia plot has also been unlocked for the automation of Mycelia Growth	마일스톤에 도달했습니다. 미셀리아 농지, 수확기, 작곡가의 잠금이 해제되었습니다. 이러한 새 건물을 통해 이제 전력 비용으로 수확기로 농작물의 생산량을 자동화할 수 있습니다. 또한 퇴비통는 비료의 생산을 위해 바이오매스 유사 제품 및 작물에 남아 있는 개척자를 덤프하는 데 사용될 수 있습니다. 참고: 균사 농지도 균사 성장 자동화를 위해 잠금 해제되었습니다
